12275
13121
14607
12289
7631
6382
58522
14745
12281
12219
12688
19855
10045
7701
17634
7203
23243
48895
14217
7982
10000
9600
4161
11813
4760
30504
43039
14812
8652
9101
5050
22147
24932
31227
30085
3802
26092
15473
9910
1694
218
1225
3564
32310
8547
9263
4632
24737
8550
3977
2874
2887
2143
5234
7894
2911
10305
26159
33091
8927
19393
7797
