40100.0000,69300.0000,334.2084
40100.0000,69310.0780,319.8169
40100.0000,69320.1550,318.7880
40100.0000,69330.2330,330.7079
40100.0000,69340.3100,328.5406
40100.0000,69350.3880,335.5950
40100.0000,69360.4650,328.3407
40100.0000,69370.5430,335.1310
40100.0000,69380.6200,333.2100
40100.0000,69390.6980,334.0683
40100.0000,69400.7750,336.3014
40100.0000,69410.8530,345.6449
40100.0000,69420.9300,340.4290
40100.0000,69431.0080,350.2574
40100.0000,69441.0850,356.7929
40100.0000,69451.1630,354.5894
40100.0000,69461.2400,348.6056
40100.0000,69471.3180,357.2968
40100.0000,69481.3950,358.1679
40100.0000,69491.4730,367.5793
40100.0000,69501.5500,370.8596
40100.0000,69511.6280,373.5450
40100.0000,69521.7050,385.8308
40100.0000,69531.7830,386.1796
40100.0000,69541.8600,381.9606
40100.0000,69551.9380,379.7433
40100.0000,69562.0160,379.1057
40100.0000,69572.0930,385.5452
40100.0000,69582.1710,383.4464
40100.0000,69592.2480,386.8209
40100.0000,69602.3260,380.6031
40100.0000,69612.4030,379.2375
40100.0000,69622.4810,386.2692
40100.0000,69632.5580,397.3008
40100.0000,69642.6360,390.9895
40100.0000,69652.7130,395.7020
40100.0000,69662.7910,395.4695
40100.0000,69672.8680,404.1657
40100.0000,69682.9460,434.3576
40100.0000,69693.0230,434.8950
40100.0000,69703.1010,428.8628
40100.0000,69713.1780,435.1754
40100.0000,69723.2560,434.3019
40100.0000,69733.3330,433.2981
40100.0000,69743.4110,435.5692
40100.0000,69753.4880,436.2028
40100.0000,69763.5660,431.2537
40100.0000,69773.6430,432.3035
40100.0000,69783.7210,430.5313
40100.0000,69793.7980,429.3340
40100.0000,69803.8760,433.3811
40100.0000,69813.9530,433.0052
40100.0000,69824.0310,436.1219
40100.0000,69834.1090,434.1044
40110.1010,69300.0000,318.6657
40110.1010,69310.0780,337.1190
40110.1010,69320.1550,345.5935
40110.1010,69330.2330,339.5439
40110.1010,69340.3100,345.1327
40110.1010,69350.3880,350.4403
40110.1010,69360.4650,350.8364
40110.1010,69370.5430,354.6630
40110.1010,69380.6200,350.1351
40110.1010,69390.6980,352.3171
40110.1010,69400.7750,359.4550
40110.1010,69410.8530,365.1178
40110.1010,69420.9300,359.5626
40110.1010,69431.0080,358.9437
40110.1010,69441.0850,363.7947
40110.1010,69451.1630,369.0095
40110.1010,69461.2400,376.9764
40110.1010,69471.3180,375.6027
40110.1010,69481.3950,367.3964
40110.1010,69491.4730,374.3203
40110.1010,69501.5500,383.9498
40110.1010,69511.6280,380.0211
40110.1010,69521.7050,382.4528
40110.1010,69531.7830,379.7071
40110.1010,69541.8600,386.2595
40110.1010,69551.9380,394.2053
40110.1010,69562.0160,393.3257
40110.1010,69572.0930,394.5985
40110.1010,69582.1710,389.0015
40110.1010,69592.2480,391.9430
40110.1010,69602.3260,399.4082
40110.1010,69612.4030,403.6801
40110.1010,69622.4810,397.8038
40110.1010,69632.5580,401.5456
40110.1010,69642.6360,400.2832
40110.1010,69652.7130,408.5676
40110.1010,69662.7910,408.9257
40110.1010,69672.8680,417.5821
40110.1010,69682.9460,416.6084
40110.1010,69693.0230,416.1870
40110.1010,69703.1010,420.3614
40110.1010,69713.1780,424.2908
40110.1010,69723.2560,423.8835
40110.1010,69733.3330,419.4897
40110.1010,69743.4110,419.5944
40110.1010,69753.4880,426.6787
40110.1010,69763.5660,429.7108
40110.1010,69773.6430,433.8733
40110.1010,69783.7210,430.8720
40110.1010,69793.7980,433.0937
40110.1010,69803.8760,429.4149
40110.1010,69813.9530,433.6353
40110.1010,69824.0310,440.4698
40110.1010,69834.1090,438.2935
40120.2020,69300.0000,318.7583
40120.2020,69310.0780,327.7162
40120.2020,69320.1550,346.4177
40120.2020,69330.2330,339.2072
40120.2020,69340.3100,338.7869
40120.2020,69350.3880,350.5796
40120.2020,69360.4650,352.7356
40120.2020,69370.5430,350.6560
40120.2020,69380.6200,351.0415
40120.2020,69390.6980,350.1674
40120.2020,69400.7750,362.9548
40120.2020,69410.8530,358.9995
40120.2020,69420.9300,362.6901
40120.2020,69431.0080,359.2021
40120.2020,69441.0850,363.1496
40120.2020,69451.1630,375.6246
40120.2020,69461.2400,375.2093
40120.2020,69471.3180,368.6198
40120.2020,69481.3950,375.3237
40120.2020,69491.4730,369.3184
40120.2020,69501.5500,381.4081
40120.2020,69511.6280,377.4743
40120.2020,69521.7050,383.0645
40120.2020,69531.7830,378.5791
40120.2020,69541.8600,383.0662
40120.2020,69551.9380,397.0499
40120.2020,69562.0160,389.2382
40120.2020,69572.0930,395.2437
40120.2020,69582.1710,391.2572
40120.2020,69592.2480,391.3436
40120.2020,69602.3260,407.1125
40120.2020,69612.4030,403.8780
40120.2020,69622.4810,401.1325
40120.2020,69632.5580,403.1197
40120.2020,69642.6360,399.3743
40120.2020,69652.7130,414.3546
40120.2020,69662.7910,412.1791
40120.2020,69672.8680,409.0283
40120.2020,69682.9460,410.4094
40120.2020,69693.0230,409.5758
40120.2020,69703.1010,418.3731
40120.2020,69713.1780,420.6177
40120.2020,69723.2560,421.5042
40120.2020,69733.3330,424.1503
40120.2020,69743.4110,418.3203
40120.2020,69753.4880,419.3321
40120.2020,69763.5660,436.8779
40120.2020,69773.6430,429.1299
40120.2020,69783.7210,428.3577
40120.2020,69793.7980,429.3013
40120.2020,69803.8760,437.6839
40120.2020,69813.9530,440.6363
40120.2020,69824.0310,438.1268
40120.2020,69834.1090,438.8295
40130.3030,69300.0000,323.4872
40130.3030,69310.0780,333.1572
40130.3030,69320.1550,336.2375
40130.3030,69330.2330,344.2280
40130.3030,69340.3100,337.6235
40130.3030,69350.3880,346.5903
40130.3030,69360.4650,349.0594
40130.3030,69370.5430,349.1396
40130.3030,69380.6200,350.0819
40130.3030,69390.6980,349.2672
40130.3030,69400.7750,356.6422
40130.3030,69410.8530,359.7716
40130.3030,69420.9300,364.3400
40130.3030,69431.0080,366.5115
40130.3030,69441.0850,358.9454
40130.3030,69451.1630,368.3718
40130.3030,69461.2400,375.0736
40130.3030,69471.3180,369.0802
40130.3030,69481.3950,377.1352
40130.3030,69491.4730,374.6211
40130.3030,69501.5500,379.4076
40130.3030,69511.6280,377.7117
40130.3030,69521.7050,378.7421
40130.3030,69531.7830,381.4562
40130.3030,69541.8600,377.6248
40130.3030,69551.9380,396.5320
40130.3030,69562.0160,390.6304
40130.3030,69572.0930,394.8523
40130.3030,69582.1710,395.7304
40130.3030,69592.2480,390.4919
40130.3030,69602.3260,406.5424
40130.3030,69612.4030,404.0344
40130.3030,69622.4810,405.5619
40130.3030,69632.5580,397.6282
40130.3030,69642.6360,404.4611
40130.3030,69652.7130,414.6740
40130.3030,69662.7910,408.9253
40130.3030,69672.8680,414.3006
40130.3030,69682.9460,417.4437
40130.3030,69693.0230,415.4509
40130.3030,69703.1010,421.5129
40130.3030,69713.1780,418.1298
40130.3030,69723.2560,426.2645
40130.3030,69733.3330,422.1416
40130.3030,69743.4110,424.4389
40130.3030,69753.4880,421.1725
40130.3030,69763.5660,433.4087
40130.3030,69773.6430,436.9831
40130.3030,69783.7210,434.1160
40130.3030,69793.7980,434.7101
40130.3030,69803.8760,435.9755
40130.3030,69813.9530,439.7117
40130.3030,69824.0310,440.9603
40130.3030,69834.1090,440.7553
40140.4040,69300.0000,319.9038
40140.4040,69310.0780,333.9604
40140.4040,69320.1550,328.8450
40140.4040,69330.2330,344.7262
40140.4040,69340.3100,345.1597
40140.4040,69350.3880,336.8060
40140.4040,69360.4650,354.0263
40140.4040,69370.5430,356.7887
40140.4040,69380.6200,353.9023
40140.4040,69390.6980,353.8017
40140.4040,69400.7750,353.9071
40140.4040,69410.8530,363.7335
40140.4040,69420.9300,362.2536
40140.4040,69431.0080,363.7039
40140.4040,69441.0850,364.3151
40140.4040,69451.1630,361.5503
40140.4040,69461.2400,370.2937
40140.4040,69471.3180,373.1688
40140.4040,69481.3950,367.7096
40140.4040,69491.4730,374.6367
40140.4040,69501.5500,371.8653
40140.4040,69511.6280,381.3989
40140.4040,69521.7050,386.3395
40140.4040,69531.7830,383.4242
40140.4040,69541.8600,381.3662
40140.4040,69551.9380,385.9915
40140.4040,69562.0160,395.4375
40140.4040,69572.0930,396.8718
40140.4040,69582.1710,393.8074
40140.4040,69592.2480,390.4143
40140.4040,69602.3260,401.7489
40140.4040,69612.4030,400.1690
40140.4040,69622.4810,403.5712
40140.4040,69632.5580,406.3221
40140.4040,69642.6360,406.0195
40140.4040,69652.7130,415.6010
40140.4040,69662.7910,417.2720
40140.4040,69672.8680,412.4917
40140.4040,69682.9460,417.2725
40140.4040,69693.0230,410.6546
40140.4040,69703.1010,427.1364
40140.4040,69713.1780,422.7472
40140.4040,69723.2560,422.4343
40140.4040,69733.3330,426.2616
40140.4040,69743.4110,424.0875
40140.4040,69753.4880,428.7586
40140.4040,69763.5660,428.8834
40140.4040,69773.6430,435.5565
40140.4040,69783.7210,436.3273
40140.4040,69793.7980,431.4633
40140.4040,69803.8760,428.7330
40140.4040,69813.9530,437.9766
40140.4040,69824.0310,443.5480
40150.5050,69300.0000,317.0460
40150.5050,69310.0780,330.5522
40150.5050,69320.1550,330.0848
40150.5050,69330.2330,336.4905
40150.5050,69340.3100,339.2112
40150.5050,69350.3880,343.4308
40150.5050,69360.4650,343.0787
40150.5050,69370.5430,352.4990
40150.5050,69380.6200,347.0239
40150.5050,69390.6980,349.5312
40150.5050,69400.7750,351.3712
40150.5050,69410.8530,349.4407
40150.5050,69420.9300,364.4854
40150.5050,69431.0080,360.4263
40150.5050,69441.0850,359.7734
40150.5050,69451.1630,363.9940
40150.5050,69461.2400,375.2947
40150.5050,69471.3180,375.5921
40150.5050,69481.3950,368.4076
40150.5050,69491.4730,371.8751
40150.5050,69501.5500,376.2479
40150.5050,69511.6280,384.1475
40150.5050,69521.7050,385.8330
40150.5050,69531.7830,380.9780
40150.5050,69541.8600,378.3189
40150.5050,69551.9380,378.4464
40150.5050,69562.0160,390.9868
40150.5050,69572.0930,390.0776
40150.5050,69582.1710,393.8856
40150.5050,69592.2480,394.1766
40150.5050,69602.3260,395.4716
40150.5050,69612.4030,406.4386
40150.5050,69622.4810,401.2691
40150.5050,69632.5580,402.5778
40150.5050,69642.6360,406.3878
40150.5050,69652.7130,416.8470
40150.5050,69662.7910,410.4083
40150.5050,69672.8680,417.7039
40150.5050,69682.9460,415.0005
40150.5050,69693.0230,413.4313
40150.5050,69703.1010,420.3766
40150.5050,69713.1780,419.6249
40150.5050,69723.2560,427.8168
40150.5050,69733.3330,422.5204
40150.5050,69743.4110,424.7743
40150.5050,69753.4880,433.6667
40150.5050,69763.5660,429.4004
40150.5050,69773.6430,432.6659
40150.5050,69783.7210,437.1210
40150.5050,69793.7980,434.9300
40150.5050,69803.8760,441.6668
40150.5050,69813.9530,440.0006
40150.5050,69824.0310,440.3202
40160.6060,69300.0000,322.2835
40160.6060,69310.0780,336.3472
40160.6060,69320.1550,334.0300
40160.6060,69330.2330,328.1613
40160.6060,69340.3100,344.3798
40160.6060,69350.3880,339.4283
40160.6060,69360.4650,345.9323
40160.6060,69370.5430,354.5621
40160.6060,69380.6200,352.3212
40160.6060,69390.6980,349.1813
40160.6060,69400.7750,347.0289
40160.6060,69410.8530,347.1264
40160.6060,69420.9300,363.8883
40160.6060,69431.0080,366.3901
40160.6060,69441.0850,366.8954
40160.6060,69451.1630,363.8825
40160.6060,69461.2400,365.0387
40160.6060,69471.3180,375.3116
40160.6060,69481.3950,373.1429
40160.6060,69491.4730,368.4870
40160.6060,69501.5500,376.1987
40160.6060,69511.6280,386.8644
40160.6060,69521.7050,386.5624
40160.6060,69531.7830,386.0796
40160.6060,69541.8600,383.7148
40160.6060,69551.9380,379.7437
40160.6060,69562.0160,397.4123
40160.6060,69572.0930,392.0642
40160.6060,69582.1710,396.6337
40160.6060,69592.2480,387.8858
40160.6060,69602.3260,394.7060
40160.6060,69612.4030,402.1071
40160.6060,69622.4810,400.0317
40160.6060,69632.5580,401.7509
40160.6060,69642.6360,400.1177
40160.6060,69652.7130,398.0753
40160.6060,69662.7910,409.8320
40160.6060,69672.8680,412.0752
40160.6060,69682.9460,407.7460
40160.6060,69693.0230,407.9852
40160.6060,69703.1010,425.1068
40160.6060,69713.1780,418.9963
40160.6060,69723.2560,418.1952
40160.6060,69733.3330,417.7569
40160.6060,69743.4110,418.1019
40160.6060,69753.4880,434.0437
40160.6060,69763.5660,433.1963
40160.6060,69773.6430,429.1345
40160.6060,69783.7210,431.3468
40160.6060,69793.7980,428.2558
40160.6060,69803.8760,446.7135
40160.6060,69813.9530,447.3146
40170.7070,69300.0000,317.7077
40170.7070,69310.0780,330.3804
40170.7070,69320.1550,329.8091
40170.7070,69330.2330,329.7456
40170.7070,69340.3100,332.7976
40170.7070,69350.3880,344.3815
40170.7070,69360.4650,344.8294
40170.7070,69370.5430,341.3160
40170.7070,69380.6200,346.8865
40170.7070,69390.6980,350.4162
40170.7070,69400.7750,348.0847
40170.7070,69410.8530,352.0557
40170.7070,69420.9300,347.1149
40170.7070,69431.0080,358.3458
40170.7070,69441.0850,366.4341
40170.7070,69451.1630,366.4577
40170.7070,69461.2400,357.0612
40170.7070,69471.3180,374.1354
40170.7070,69481.3950,367.8179
40170.7070,69491.4730,369.0812
40170.7070,69501.5500,368.4220
40170.7070,69511.6280,376.3273
40170.7070,69521.7050,377.3738
40170.7070,69531.7830,384.7738
40170.7070,69541.8600,385.4157
40170.7070,69551.9380,386.3131
40170.7070,69562.0160,392.8441
40170.7070,69572.0930,394.9879
40170.7070,69582.1710,389.8178
40170.7070,69592.2480,396.9198
40170.7070,69602.3260,396.3039
40170.7070,69612.4030,406.2052
40170.7070,69622.4810,400.3447
40170.7070,69632.5580,404.5709
40170.7070,69642.6360,405.0165
40170.7070,69652.7130,405.5783
40170.7070,69662.7910,415.6788
40170.7070,69672.8680,417.4264
40170.7070,69682.9460,409.7316
40170.7070,69693.0230,409.4766
40170.7070,69703.1010,419.8467
40170.7070,69713.1780,422.9358
40170.7070,69723.2560,427.4239
40170.7070,69733.3330,417.9207
40170.7070,69743.4110,421.6559
40170.7070,69753.4880,437.0807
40170.7070,69763.5660,435.1672
40170.7070,69773.6430,432.7788
40170.7070,69783.7210,436.2639
40170.7070,69793.7980,436.6585
40170.7070,69803.8760,441.0268
40180.8080,69300.0000,316.0797
40180.8080,69310.0780,327.7232
40180.8080,69320.1550,328.3378
40180.8080,69330.2330,327.3931
40180.8080,69340.3100,336.2021
40180.8080,69350.3880,341.2814
40180.8080,69360.4650,340.5056
40180.8080,69370.5430,344.0691
40180.8080,69380.6200,342.1065
40180.8080,69390.6980,354.3080
40180.8080,69400.7750,356.2592
40180.8080,69410.8530,350.3593
40180.8080,69420.9300,347.0406
40180.8080,69431.0080,359.9510
40180.8080,69441.0850,358.4661
40180.8080,69451.1630,363.1601
40180.8080,69461.2400,358.1666
40180.8080,69471.3180,358.1474
40180.8080,69481.3950,371.3305
40180.8080,69491.4730,370.1339
40180.8080,69501.5500,372.4899
40180.8080,69511.6280,368.7598
40180.8080,69521.7050,383.8414
40180.8080,69531.7830,379.3282
40180.8080,69541.8600,382.5654
40180.8080,69551.9380,377.7197
